,portrait_50,categories2,profile_type,title,skills,country,description,name,last_activity,rate,member_since,portfolio_items_count,id,test_passed_count,feedback
819,https://odesk-prod-portraits.s3.amazonaws.com/Users:saredan81:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=S6vzFmzx2pqfWltuFPjjScs5w3g%3D&1441903385477835,"Translation--Writing--Design & Creative--Web, Mobile & Software Dev",Independent,Scientific Language Editing & Translation Services,translation-german-english--translation-english-german--proofreading--joomla--essay-writing--scientific-writing,Germany,"Since 2010, I've been working as a consultant, editor and translator, mainly focusing on academic texts and technical content. My clients include students, scientists, agencies, small businesses and major companies, like Lionbridge.As a consultant and science editor, my mission is to provide support and guidance to university students and scientists during the whole process of academic writing, from the first formulation of ideas until the final submission. Services I offer include a continuous mentoring program and academic proofreading/editing.As a translator, I'm not only aiming at the best possible translation of your document, but, when necessary, also take into account cultural and language differences in distinct markets (localization and transcreation).For my clients, I can offer excellent English and German language skills (both at native speaker level), an exceptional attention to detail and highly professional work ethics.",Andreas W.,2017-02-24,30.0,"July 24, 2013",0,https://www.upwork.com/freelancers/_~01e73ffe10eb9ead83,2,4.9921056648
820,https://odesk-prod-portraits.s3.amazonaws.com/Users:emilyainslie:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=gyS%2BRAOzaWt1iuoaW%2F4fnf3NCQU%3D&1468090900573834,Writing,Independent,Experienced writer and blogger,creative-writing--academic-writing--fiction-writing--medical-writing--non-fiction-writing--travel-writing--writing,United States,"I am an Australian who has also lived in Europe and is currently based in the US. I have a bachelors degree in medical research with first class honours in neuroscience, including the writing of a 170 page thesis, providing me with excellent technical writing skills. As well as scientific papers, I have published blogs on a range of topics including travel, student life, health and medicine, and veganism. I enjoy writing in a range of fields while pursuing my career in health science research. Through Elance and now Upwork, I have created a strong profile and have successfully collaborated with numerous clients on a vast number of diverse projects.",Emily Ainslie,2017-02-24,12.0,"April 26, 2013",2,https://www.upwork.com/freelancers/_~0138968888911c06d1,0,5.0
821,https://odesk-prod-portraits.s3.amazonaws.com/Users:mariealumdelaros:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=8SAIPHnXOQuvjZGw%2BXvzW3LqRI0%3D,Writing--Admin Support--Design & Creative--Data Science & Analytics,Independent,Senior Writer/ Data Entry and Transcription Expert/ Photoshop editor,editing--quantitative-analysis--transcription--statistics--article-writing--academic-writing--research-papers,Philippines,"To provide clients excellent outputs on the following fields:1. Data entry such as encoding, typing, transcription, conversion, etc. using MS Office applications (MS Word, MS Excel, MS PowerPoint) and other related softwares..2. Editing works from grammatical errors, copywriting and re-writing articles..3. Freelance writing whether technical, academic, or creative.. 4. Simple graphic editing, image cleaning, etc using Photoshop.. and,5. Statistical analysis using SPSS and MS Excel.Looking forward to sharing my skills with you.",Marie D.,2017-02-24,15.0,"July 10, 2014",0,https://www.upwork.com/freelancers/_~0147e45b1e7104aa99,4,4.9131932727
824,https://odesk-prod-portraits.s3.amazonaws.com/Users:martaorduna:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=3dbujBTD6HhPAwcERF2nfteHSpc%3D&1438258535845536,Translation--Writing--Design & Creative,Independent,"Voice Over, Journalist and Tv Writer, Video Editor",voice-over--video-editing--translation-english-spanish--general-office-skills,Spain,"20 years experience as Voice Over talent, writer, reporter, presenter, video editor and producer at the nationwide TV station in Spain, TVE and the main nationwide music Radio Stations, 40 Principales, Cadena 100, Europa Fm.- Voice Over talent for 20 years for Tv, radio and Internet commercials, documentaries, educational videos, bussinesses and more.- Bachelor Degree in Broadcasting and Cinema in Madrid, Spain.- Movie writing and directing seminary at Universal studios, Hollywood, LA. USA.",Marta O.,2017-02-24,30.0,"May 13, 2013",19,https://www.upwork.com/freelancers/_~017cbce3aae0b032fe,0,4.9088902097
825,https://odesk-prod-portraits.s3.amazonaws.com/Users:carey_mullican:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=ut2B2N9tO7mXMGMihBeg4YwqkLw%3D&1455648377539569,Writing,Independent,Curriculum & Instructional Specialist,academic-writing--editorial-writing--computer-skills--general-office-skills--internet-research--microsoft-office--microsoft-outlook--research--time-management--document-review,United States,"My background is in the field of education.  I hold a Ph.D. in Secondary Education in Curriculum and Instruction, have taught in the public school system at the middle and high school level and have managed an educational tutoring company.  My high level of educational background and practical and successful working endeavors are a strong combination.",Carey M.,2017-02-24,22.0,"March 11, 2014",0,https://www.upwork.com/freelancers/_~012950f05404b5247b,0,5.0
826,https://odesk-prod-portraits.s3.amazonaws.com/Users:kowalczuktj:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=zs6Qju1FpZvJPQhtx2%2F%2FWAdOkXM%3D&1447148081117821,Writing,Independent,Experienced writer with a wide range of first hand experience.,baking--bartending--cooking--tourism--translation--translation-english-polish--translation-polish-english--travel-writing--hospitality,United States,"I am a creative and unique writer with added first hand experience in the service and travel industry.  Fluent in English and Polish.  I have traveled extensively and am usually on the road focusing on local cuisine and non-tourist destinations.  I possess a Culinary Arts degree as well as  Hospitality Management with a Restaurant/Food and Beverage Concentration degree, both from Kendall College in Chicago, IL.  My wide set of personal skills and life experiences allow me to write knowledgeably on a vast set of topics.",Tomasz K.,2017-02-24,15.0,"July 9, 2015",0,https://www.upwork.com/freelancers/_~01555eb7f0f7a636e6,4,4.9176470588
827,https://odesk-prod-portraits.s3.amazonaws.com/Users:tdoubleavi:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=VAKszHtv2yAWyprrVmUgNe7u2cA%3D&1435452413582863,Writing,Independent,Allow me to effectively articulate your mind.,copywriting--editing--social-media-marketing--screenwriting--creative-writing--internet-marketing--content-writing--microsoft-excel--microsoft-word--microsoft-outlook,United States,"Taavi Lehtimaki is a Finnish name which translated means ""Beloved from the Leafy Mountain"".  I am actually a third generation natural born citizen of the U.S.  My portfolio is versatile because I enjoy challenge, and challenge accompanies change.  The lone staple to my work diet is writing content, but I also enjoy research and copywriting.  I love to learn, and research feeds that need, while copywriting and content development nourish my creative drive.",Taavi Lehtimaki,2017-02-24,16.0,"June 29, 2013",8,https://www.upwork.com/freelancers/_~01dad45d2034dfb739,0,5.0
828,https://odesk-prod-portraits.s3.amazonaws.com/Users:daddylization:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=J58snWP2UgMgA9JeuuCQnezlsaI%3D&1436391387945708,Sales & Marketing--Writing,Independent,"Digital, Social and Offline Marketing Copies",english--english-spelling--english-grammar--content-writing--article-writing--ghostwriting--copywriting,Pakistan,"5 mega-projects, more than 100 clients worldwide, 5+ years of copywriting experience.I don't find the words, the words usually find me. Don't let the simple profile picture trick you.. I love to be expressive (even though I don't look like I do).I started my freelancing career on Elance, and in just a matter of six months, I scored some of the biggest copywriting projects there [shown in portfolio].7 years of writing experience+ 3 years of active participation in corporate communication = a writer with just the right instinct for the mot juste. I'm experienced with to-the-point articles and other professional write-ups.Please take the time to go through my portfolio as you will find several relevant work samples that do not only meet but exceed all your expectations. It's not just about writing a few sentences - for a writer, each and every word should connect with each other.Please look into my portfolio and I'm confident you won't find me a ""non-native"" writer. Thanks for your time!",Shahroze Naeem,2017-02-24,20.0,"December 11, 2011",57,https://www.upwork.com/freelancers/_~0186cd0a2fe21a06e8,0,4.9496275492
829,https://odesk-prod-portraits.s3.amazonaws.com/Users:win-sharif:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=%2FQiLtluLDXtkHAbd%2BI1yRf4x434%3D&1435685848635454,"Web, Mobile & Software Dev--IT & Networking--Writing",Independent,"PHP MYSQL Application Developer || Joomla(Template,Migration)",php--joomla--codeigniter--mysql--html--css--web-design--joomla-migration--voip-software,Bangladesh,"***Joomla 3.X.X.***Joomla 2.5****Joomla 1.5  Migration to 2.5/3.X.X***PHP*****Mysql*****CSS*****HTML*******javascript****jQuery ***Working  on web application like playing games to me.I really enjoy with my work and i love my work.From the beginning my dream was on web application. That's why from the beginning , i'm on web application field.My education background is computer science and engineering.My love passion on web application.Skills:  *  PHP5 / MySQL  *  HTML5 / CSS3 / Twitter Bootstrap 3 / Responsive design  *   Joomla / Joomla Template/ Joomla Migration / T3 Framework  *  Javascript / jQuery / AJAX  *  Cpanel / WHM / Web hosting / WMHCS  *  VOIP / Mobile Dailer / VOIP ServerWeb Application Development:I used to make web application base on PHP, MySql, Joomla, HTML5, CSS3, jQuery, AJAX etc. Especially I am very interested in web app development using php mysql and Joomla. I have good knowledge and experience on Jooml",Sharif Ahmed,2017-02-24,12.0,"February 28, 2013",6,https://www.upwork.com/freelancers/_~01748fcf21f76e7366,0,4.9669407827
832,https://odesk-prod-portraits.s3.amazonaws.com/Users:riecermann:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=qHfIfWIHtiNbz639ksxmPd1CDZ8%3D&1440401695045265,Translation--Writing,Independent,Japanese Translator (native) ,translation-english-japanese--transcription--subtitling--adobe-illustrator--adobe-photoshop--microsoft-word--microsoft-excel--ocr-algorithms,Germany,"English - Japanese / German - Japanese- Translation Services -I'm a native Japanese and full -time translator. I serve customers with 0,05 - 0,07 USD per source word and quality translation, reliability and on time. My specialized domains are Marketing on digital media, and Sustainable Development.If you're looking for a Japanese translator who understands that each job is more than simply switching one word for another, that culture and the target audience must be taken into account to achieve the best effect, then you've come to the right place. Please send me any query. I'll get back to you as soon as possible.Thank you.",Rie S.,2017-02-24,14.0,"October 23, 2013",4,https://www.upwork.com/freelancers/_~013ba2860e95e9083d,0,4.9946448972
833,https://odesk-prod-portraits.s3.amazonaws.com/Users:shellietull:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=5n9n6%2BiX4EjHqVzwNigH5aOBEd4%3D&1432320949940222,Writing,Independent,Passionate and Creative Writer,academic-writing--english-spelling,United States,"Captivating your target audience with words is my ultimate goal. For several years I have been fortunate enough to do something I truly love every single day. I strive to create impeccable copy that is timely, accurate, and thoughtfully edited. Going through a day without research or writing would leave me feeling incomplete.Is your site not getting the traffic it deserves? Allow me to redevelop your content with a strong focus on SEO. Are your products not ranking higher than those offered by your competitors? Product descriptions just happen to be some of my favorite pieces to write. Whether you need a ghostwriter for your blog or thorough destination articles for a travel brochure, I will find the words to deliver the information in a way that the reader will understand and appreciate.",Shellie T.,2017-02-24,30.0,"January 14, 2010",14,https://www.upwork.com/freelancers/_~01f31dfe8f31b7f7e8,0,4.9573814083
